,flow_id,timestamp,src_ip,dst_ip,src_port,dst_port,flow_packet_count,flow_duration,label,original_label,predicted_label,attack_probability
4521,FLOW_501139,1499262888.775859,172.16.0.1,192.168.10.50,34414,80,1,0.0,1,DoS Hulk,1,1.0
4522,FLOW_285907,1499262455.511124,172.16.0.1,192.168.10.50,46872,80,9,0.1516401767730713,1,DoS Hulk,1,1.0
4523,FLOW_568895,1499263022.018079,172.16.0.1,192.168.10.50,43892,80,1,0.0,1,DoS Hulk,1,1.0
4524,FLOW_1008728,1499280881.454746,192.168.10.9,172.217.12.174,23023,80,4,5.181524038314819,0,BENIGN,0,0.0
4525,FLOW_496427,1499262872.736281,172.16.0.1,192.168.10.50,59640,80,4,0.0009920597076416,1,DoS Hulk,1,1.0
4526,FLOW_048870,1499257985.595934,172.217.7.132,192.168.10.8,443,50031,2,1.1920928955078125e-06,0,BENIGN,0,0.0
4527,FLOW_858304,1499274442.722972,23.61.187.27,192.168.10.17,80,45470,1,0.0,0,BENIGN,0,0.0
4528,FLOW_827066,1499272676.39128,192.168.10.3,192.168.10.1,61307,53,2,0.0304641723632812,0,BENIGN,0,0.0
4529,FLOW_490537,1499262870.781354,172.16.0.1,192.168.10.50,56910,80,9,0.0606379508972168,1,DoS Hulk,1,1.0
4530,FLOW_030024,1499256830.432635,192.168.10.5,192.82.242.50,49974,443,2,0.0675539970397949,0,BENIGN,0,0.0
4531,FLOW_002913,1499255331.786058,192.168.10.15,192.168.10.3,52153,53,4,0.0252070426940917,0,BENIGN,0,0.0
4532,FLOW_616674,1499263106.703745,172.16.0.1,192.168.10.50,44360,80,1,0.0,1,DoS Hulk,1,0.995
4533,FLOW_607421,1499263090.25216,172.16.0.1,192.168.10.50,39972,80,12,0.5846998691558838,1,DoS Hulk,1,1.0
4534,FLOW_302425,1499262488.94416,172.16.0.1,192.168.10.50,56628,80,1,0.0,1,DoS Hulk,1,1.0
4535,FLOW_447157,1499262787.181717,172.16.0.1,192.168.10.50,60242,80,5,0.0010211467742919,1,DoS Hulk,1,0.9999652777777777
4536,FLOW_543926,1499262972.46664,192.168.10.50,172.16.0.1,80,57628,2,0.0008459091186523,1,DoS Hulk,1,1.0
4537,FLOW_952757,1499278400.025458,192.168.10.5,192.168.10.3,51052,53,4,0.0001428127288818,0,BENIGN,0,0.0
4538,FLOW_735612,1499265370.11895,104.97.94.187,192.168.10.51,443,38612,2,9.608268737792967e-05,0,BENIGN,0,0.0
4539,FLOW_888185,1499275841.047587,192.168.10.8,34.205.249.37,56655,80,1,0.0,0,BENIGN,0,0.0
4540,FLOW_445260,1499262786.612754,172.16.0.1,192.168.10.50,59198,80,1,0.0,1,DoS Hulk,1,1.0
4541,FLOW_393897,1499262671.97297,172.16.0.1,192.168.10.50,55640,80,1,0.0,1,DoS Hulk,1,1.0
4542,FLOW_492660,1499262871.451358,192.168.10.50,172.16.0.1,80,57970,2,0.0009858608245849,1,DoS Hulk,1,0.99
4543,FLOW_200221,1499262288.283854,172.16.0.1,192.168.10.50,51528,80,1,0.0,1,DoS Hulk,1,0.995
4544,FLOW_568039,1499263021.767099,172.16.0.1,192.168.10.50,45654,80,2,3.0994415283203125e-06,1,DoS Hulk,1,1.0
4545,FLOW_772105,1499267467.96396,192.168.10.19,192.168.10.3,29829,53,4,0.0002381801605224,0,BENIGN,0,0.0
4546,FLOW_367566,1499262621.819431,172.16.0.1,192.168.10.50,37694,80,1,0.0,1,DoS Hulk,1,0.995
4547,FLOW_328651,1499262553.317219,192.168.10.50,172.16.0.1,80,45084,2,0.0004279613494873,1,DoS Hulk,1,1.0
4548,FLOW_558332,1499263004.88558,172.16.0.1,192.168.10.50,40246,80,1,0.0,0,BENIGN,1,0.675
4549,FLOW_493240,1499262871.615309,172.16.0.1,192.168.10.50,55032,80,3,8.20159912109375e-05,1,DoS Hulk,1,1.0
4550,FLOW_672404,1499263222.538371,172.16.0.1,192.168.10.50,49158,80,1,0.0,1,DoS Hulk,1,1.0
4551,FLOW_285792,1499262455.478146,172.16.0.1,192.168.10.50,46504,80,2,2.86102294921875e-06,1,DoS Hulk,1,1.0
4552,FLOW_346749,1499262587.056399,172.16.0.1,192.168.10.50,56150,80,1,0.0,1,DoS Hulk,1,1.0
4553,FLOW_313780,1499262520.823269,172.16.0.1,192.168.10.50,34450,80,1,0.0,1,DoS Hulk,1,1.0
4554,FLOW_140076,1499261666.232812,192.168.10.3,192.168.10.1,60375,53,2,0.0302841663360595,0,BENIGN,0,0.0
4555,FLOW_695974,1499263759.255075,192.168.10.25,23.208.88.197,50888,443,1,0.0,0,BENIGN,0,0.0
4556,FLOW_426936,1499262738.859065,172.16.0.1,192.168.10.50,47654,80,9,0.1455669403076172,1,DoS Hulk,1,0.995
4557,FLOW_943008,1499278230.144681,192.168.10.3,192.168.10.1,61129,53,2,0.0255539417266845,0,BENIGN,0,0.0
4558,FLOW_805573,1499271457.37208,216.58.219.202,192.168.10.14,443,54011,4,0.0001888275146484,0,BENIGN,0,0.0
4559,FLOW_821401,1499272350.248263,192.168.10.15,192.168.10.3,62367,53,6,0.0619342327117919,0,BENIGN,0,0.0
4560,FLOW_412485,1499262720.29863,172.16.0.1,192.168.10.50,39122,80,9,0.0276339054107666,1,DoS Hulk,1,1.0
4561,FLOW_225256,1499262337.813456,172.16.0.1,192.168.10.50,38080,80,2,0.0010058879852294,1,DoS Hulk,1,1.0
4562,FLOW_272026,1499262437.318627,172.16.0.1,192.168.10.50,38450,80,12,0.5676608085632324,1,DoS Hulk,1,1.0
4563,FLOW_275519,1499262438.459588,172.16.0.1,192.168.10.50,40282,80,3,1.9073486328125e-06,1,DoS Hulk,1,1.0
4564,FLOW_643104,1499263156.846302,192.168.10.50,172.16.0.1,80,60180,2,0.0149669647216796,1,DoS Hulk,1,1.0
4565,FLOW_480332,1499262853.984866,172.16.0.1,192.168.10.50,50808,80,1,0.0,1,DoS Hulk,1,1.0
4566,FLOW_136193,1499261543.023579,162.208.20.178,192.168.10.15,80,53118,1,0.0,0,BENIGN,0,0.0
4567,FLOW_954970,1499278426.87448,162.208.22.34,192.168.10.5,443,56902,1,0.0,0,BENIGN,0,0.0
4568,FLOW_040368,1499257432.665235,192.168.10.15,192.168.10.3,59998,53,4,0.0919258594512939,0,BENIGN,0,0.0
4569,FLOW_603928,1499263089.094193,172.16.0.1,192.168.10.50,37950,80,9,0.1425089836120605,1,DoS Hulk,1,1.0
4570,FLOW_219797,1499262327.927322,192.168.10.3,192.168.10.1,60287,53,2,0.0303041934967041,0,BENIGN,0,0.0
4571,FLOW_310158,1499262504.991719,172.16.0.1,192.168.10.50,33512,80,11,0.9994120597839355,1,DoS Hulk,1,0.985
4572,FLOW_031461,1499256871.571814,192.168.10.9,213.19.161.155,15082,80,12,20.21547293663025,0,BENIGN,0,0.0
4573,FLOW_550488,1499262988.269033,172.16.0.1,192.168.10.50,35846,80,1,0.0,1,DoS Hulk,1,1.0
4574,FLOW_520520,1499262922.414906,172.16.0.1,192.168.10.50,46490,80,9,0.1485259532928466,1,DoS Hulk,1,1.0
4575,FLOW_653221,1499263182.087551,192.168.10.3,192.168.10.9,49666,16760,1,0.0,0,BENIGN,0,0.0
4576,FLOW_892178,1499275881.569657,192.229.211.40,192.168.10.8,80,57166,5,0.0005919933319091,0,BENIGN,0,0.0
4577,FLOW_367312,1499262621.733406,172.16.0.1,192.168.10.50,39390,80,3,3.814697265625e-06,1,DoS Hulk,1,1.0
4578,FLOW_619760,1499263121.47994,172.16.0.1,192.168.10.50,47462,80,1,0.0,1,DoS Hulk,1,1.0
4579,FLOW_496138,1499262872.567275,172.16.0.1,192.168.10.50,59756,80,5,0.0009989738464355,1,DoS Hulk,1,1.0
4580,FLOW_800257,1499271255.341606,172.217.7.10,192.168.10.16,443,38752,3,0.0201420783996582,0,BENIGN,0,0.0
4581,FLOW_064743,1499258926.784206,172.16.0.1,192.168.10.50,53662,80,1,0.0,0,BENIGN,0,0.025
4582,FLOW_388330,1499262670.256048,192.168.10.50,172.16.0.1,80,52698,2,0.0100009441375732,1,DoS Hulk,1,1.0
4583,FLOW_228994,1499262353.691011,172.16.0.1,192.168.10.50,39990,80,9,0.0784299373626709,1,DoS Hulk,1,1.0
4584,FLOW_888656,1499275844.378237,192.168.10.3,192.168.10.1,60844,53,2,0.0304350852966308,0,BENIGN,0,0.0
4585,FLOW_661557,1499263191.053323,172.16.0.1,192.168.10.50,38366,80,1,0.0,1,DoS Hulk,1,1.0
4586,FLOW_864757,1499274767.929402,8.43.72.32,192.168.10.12,443,44796,1,0.0,0,BENIGN,0,0.0
4587,FLOW_931608,1499277995.9601,192.168.10.5,192.168.10.3,62318,53,4,0.0016829967498779,0,BENIGN,0,0.0
4588,FLOW_239705,1499262370.672532,172.16.0.1,192.168.10.50,47418,80,8,0.0455968379974365,1,DoS Hulk,1,1.0
4589,FLOW_599787,1499263073.104683,23.54.187.27,192.168.10.15,80,54427,1,0.0,0,BENIGN,0,0.0
4590,FLOW_647525,1499263172.779822,172.16.0.1,192.168.10.50,34520,80,1,0.0,1,DoS Hulk,1,1.0
4591,FLOW_923429,1499277255.743652,162.208.22.34,192.168.10.8,80,60205,1,0.0,0,BENIGN,0,0.0
4592,FLOW_865340,1499274799.232363,192.168.10.17,192.168.10.3,12329,53,4,0.0001931190490722,0,BENIGN,0,0.0
4593,FLOW_358481,1499262604.562907,192.168.10.50,172.16.0.1,80,33980,2,0.0019919872283935,1,DoS Hulk,1,1.0
4594,FLOW_862117,1499274642.107177,192.168.10.12,8.43.72.32,44302,443,19,5.594321966171265,0,BENIGN,0,0.0
4595,FLOW_982326,1499279103.12393,192.168.10.17,192.168.10.3,40114,53,4,0.1735179424285888,0,BENIGN,0,0.0
4596,FLOW_013364,1499255819.855652,192.168.10.8,192.168.10.3,52922,53,4,0.02360200881958,0,BENIGN,0,0.0
4597,FLOW_564565,1499263006.879507,172.16.0.1,192.168.10.50,43858,80,10,1.0043280124664309,1,DoS Hulk,1,0.92
4598,FLOW_674499,1499263223.167393,172.16.0.1,192.168.10.50,48260,80,1,0.0,1,DoS Hulk,1,0.98
4599,FLOW_425297,1499262738.292132,172.16.0.1,192.168.10.50,46330,80,1,0.0,1,DoS Hulk,1,1.0
4600,FLOW_244904,1499262372.702995,172.16.0.1,192.168.10.50,49310,80,2,0.0002398490905761,1,DoS Hulk,1,0.99
4601,FLOW_892717,1499275889.001926,192.168.10.8,172.217.10.234,57238,80,2,9.059906005859377e-06,0,BENIGN,0,0.0
4602,FLOW_1040280,1499282886.95674,192.168.10.8,192.168.10.3,57234,53,4,0.0605900287628173,0,BENIGN,0,0.0
4603,FLOW_908762,1499276508.686299,192.168.10.3,192.168.10.1,60631,53,2,0.030505895614624,0,BENIGN,0,0.0
4604,FLOW_386196,1499262655.421456,172.16.0.1,192.168.10.50,50926,80,1,0.0,1,DoS Hulk,1,1.0
4605,FLOW_278498,1499262441.923861,192.168.10.19,192.168.10.3,15193,53,4,0.0001859664916992,0,BENIGN,0,0.0
4606,FLOW_080870,1499259593.648412,192.168.10.3,192.168.10.1,62194,53,4,75.53875708580017,0,BENIGN,0,0.0
4607,FLOW_627949,1499263138.375801,172.16.0.1,192.168.10.50,46388,80,1,0.0,1,DoS Hulk,1,1.0
4608,FLOW_571699,1499263022.901072,172.16.0.1,192.168.10.50,47852,80,10,0.9991309642791748,1,DoS Hulk,1,0.995
4609,FLOW_057462,1499258469.816728,192.168.10.8,52.73.43.4,50734,443,1,0.0,0,BENIGN,0,0.0
4610,FLOW_213141,1499262320.524941,172.16.0.1,192.168.10.50,59886,80,8,0.0356221199035644,1,DoS Hulk,1,1.0
4611,FLOW_086464,1499259753.009869,192.168.10.16,104.106.249.194,56148,443,16,5.136444807052612,0,BENIGN,0,0.0
4612,FLOW_514371,1499262920.48934,172.16.0.1,192.168.10.50,42926,80,1,0.0,1,DoS Hulk,1,1.0
4613,FLOW_031361,1499256870.715101,192.168.10.9,192.168.10.3,51867,53,4,0.0313720703125,0,BENIGN,0,0.0
4614,FLOW_297014,1499262487.155238,172.16.0.1,192.168.10.50,53640,80,10,1.1464300155639648,1,DoS Hulk,1,1.0
4615,FLOW_798151,1499271114.254032,192.168.10.14,50.17.246.138,53912,443,1,0.0,0,BENIGN,0,0.0
4616,FLOW_493151,1499262871.590441,192.168.10.50,172.16.0.1,80,55012,2,0.0138649940490722,1,DoS Hulk,1,1.0
4617,FLOW_059400,1499258620.539041,192.168.10.17,34.226.27.108,46808,80,26,61.35671186447144,0,BENIGN,0,0.0
4618,FLOW_1069106,1499284908.620105,192.168.10.5,72.21.91.29,61328,80,1,0.0,0,BENIGN,0,0.0
4619,FLOW_341718,1499262571.827886,192.168.10.50,172.16.0.1,80,52720,2,0.0109529495239257,1,DoS Hulk,1,1.0
4620,FLOW_260679,1499262405.520525,172.16.0.1,192.168.10.50,59526,80,3,5.0067901611328125e-06,1,DoS Hulk,1,1.0
4621,FLOW_442809,1499262772.301169,172.16.0.1,192.168.10.50,57236,80,1,0.0,1,DoS Hulk,1,1.0
4622,FLOW_1060274,1499284227.950529,192.168.10.19,192.168.10.3,33592,53,4,0.0486338138580322,0,BENIGN,0,0.0
4623,FLOW_199185,1499262287.944833,172.16.0.1,192.168.10.50,48454,80,3,0.0010008811950683,1,DoS Hulk,1,1.0
4624,FLOW_821719,1499272354.343159,192.168.10.15,23.50.75.27,56361,80,1,0.0,0,BENIGN,0,0.0
4625,FLOW_837838,1499273342.889853,192.168.10.8,192.168.10.3,57369,53,4,0.000227928161621,0,BENIGN,0,0.0
4626,FLOW_370061,1499262623.710303,192.168.10.50,172.16.0.1,80,37772,2,0.0003938674926757,1,DoS Hulk,1,1.0
4627,FLOW_235866,1499262355.912919,172.16.0.1,192.168.10.50,44946,80,8,0.1414239406585693,1,DoS Hulk,1,1.0
4628,FLOW_1049738,1499283630.530732,192.168.10.15,192.168.10.3,61843,53,4,0.0001821517944335,0,BENIGN,0,0.0
4629,FLOW_1038858,1499282858.258207,192.168.10.17,205.251.251.96,37424,80,6,5.056562900543213,0,BENIGN,0,0.0
4630,FLOW_093022,1499260012.110675,192.168.10.51,37.187.168.211,43917,443,1,0.0,0,BENIGN,0,0.0
4631,FLOW_492755,1499262871.477339,172.16.0.1,192.168.10.50,55034,80,8,0.1376018524169922,1,DoS Hulk,1,0.995
4632,FLOW_323923,1499262537.760794,172.16.0.1,192.168.10.50,42040,80,9,0.1444401741027832,1,DoS Hulk,1,1.0
4633,FLOW_375441,1499262637.604961,172.16.0.1,192.168.10.50,44562,80,1,0.0,1,DoS Hulk,1,1.0
4634,FLOW_251976,1499262389.206,172.16.0.1,192.168.10.50,54268,80,3,5.0067901611328125e-06,1,DoS Hulk,1,1.0
4635,FLOW_051337,1499258108.11094,192.168.10.3,192.168.10.1,61448,53,2,0.0605409145355224,0,BENIGN,0,0.0
4636,FLOW_382248,1499262654.099502,172.16.0.1,192.168.10.50,48116,80,5,8.821487426757812e-06,1,DoS Hulk,1,1.0
4637,FLOW_521369,1499262922.730885,172.16.0.1,192.168.10.50,44930,80,3,4.0531158447265625e-06,1,DoS Hulk,1,1.0
4638,FLOW_641722,1499263156.406378,192.168.10.50,172.16.0.1,80,59344,2,0.0119199752807617,1,DoS Hulk,1,1.0
4639,FLOW_146994,1499261915.614744,192.168.10.16,192.168.10.3,59067,53,4,0.0490469932556152,0,BENIGN,0,0.0
4640,FLOW_594312,1499263071.322739,192.168.10.50,172.16.0.1,80,60596,2,0.00189208984375,1,DoS Hulk,1,1.0
4641,FLOW_795827,1499270978.525674,23.60.139.27,192.168.10.12,80,58486,1,0.0,0,BENIGN,0,0.0
4642,FLOW_324614,1499262537.985787,172.16.0.1,192.168.10.50,42154,80,2,0.0009880065917968,1,DoS Hulk,1,1.0
4643,FLOW_179781,1499262254.335804,172.16.0.1,192.168.10.50,39600,80,9,0.1767709255218505,1,DoS Hulk,1,0.985
4644,FLOW_804695,1499271411.246843,192.168.10.5,172.217.10.14,52039,80,1,0.0,0,BENIGN,0,0.0
4645,FLOW_720244,1499264357.089023,172.16.0.1,192.168.10.50,44386,80,1,0.0,1,DoS GoldenEye,1,1.0
4646,FLOW_960076,1499278525.450522,162.208.20.178,192.168.10.5,443,57764,2,4.315376281738281e-05,0,BENIGN,0,0.0
4647,FLOW_701514,1499263889.237512,172.16.0.1,192.168.10.50,60730,80,1,0.0,1,DoS GoldenEye,1,0.995
4648,FLOW_653381,1499263188.407383,172.16.0.1,192.168.10.50,38464,80,2,0.0009801387786865,1,DoS Hulk,1,1.0
4649,FLOW_560274,1499263005.45561,172.16.0.1,192.168.10.50,41006,80,1,0.0,0,BENIGN,0,0.11
4650,FLOW_1010127,1499281027.664359,192.168.10.19,144.217.240.204,123,123,2,0.016554832458496,0,BENIGN,0,0.0
4651,FLOW_567866,1499263021.71313,172.16.0.1,192.168.10.50,45564,80,1,0.0,1,DoS Hulk,1,1.0
4652,FLOW_964010,1499278615.665042,192.168.10.5,192.168.10.3,64045,53,4,0.0001471042633056,0,BENIGN,0,0.0
4653,FLOW_216398,1499262321.5529,172.16.0.1,192.168.10.50,33222,80,1,0.0,1,DoS Hulk,1,1.0
4654,FLOW_390056,1499262670.759029,172.16.0.1,192.168.10.50,53386,80,3,0.0010130405426025,1,DoS Hulk,1,1.0
4655,FLOW_232178,1499262354.685984,172.16.0.1,192.168.10.50,42346,80,1,0.0,1,DoS Hulk,1,0.995
4656,FLOW_910961,1499276615.671252,204.236.231.152,192.168.10.14,443,55720,2,3.0994415283203125e-06,0,BENIGN,0,0.0
4657,FLOW_938640,1499278151.685419,192.168.10.5,162.208.22.34,54428,443,2,0.0073218345642089,0,BENIGN,0,0.0
4658,FLOW_133874,1499261408.634097,192.168.10.15,104.25.113.17,52998,443,19,8.3085298538208,0,BENIGN,0,0.0
4659,FLOW_894202,1499275915.569638,172.217.9.238,192.168.10.14,443,55392,1,0.0,0,BENIGN,0,0.0
4660,FLOW_1026911,1499282133.841201,192.168.10.3,192.168.10.1,62164,53,2,0.0238838195800781,0,BENIGN,0,0.0
4661,FLOW_700233,1499263875.264788,216.58.219.238,192.168.10.51,443,39269,1,0.0,0,BENIGN,0,0.0
4662,FLOW_181234,1499262254.852778,172.16.0.1,192.168.10.50,38130,80,1,0.0,1,DoS Hulk,1,0.96
4663,FLOW_1051839,1499283744.101494,212.71.236.106,192.168.10.16,443,56274,1,0.0,0,BENIGN,0,0.0
4664,FLOW_960902,1499278542.141695,162.208.20.178,192.168.10.5,443,57934,2,0.0001070499420166,0,BENIGN,0,0.0
4665,FLOW_658706,1499263190.013299,172.16.0.1,192.168.10.50,38096,80,5,4.911422729492188e-05,1,DoS Hulk,1,1.0
4666,FLOW_038281,1499257398.357966,192.168.10.3,192.168.10.1,60264,53,2,0.12076997756958,0,BENIGN,0,0.0
4667,FLOW_034399,1499257029.590348,192.168.10.3,192.168.10.1,62460,53,4,86.23656892776489,0,BENIGN,0,0.0
4668,FLOW_837734,1499273341.623139,192.168.10.8,192.168.10.3,56270,53,4,0.0001740455627441,0,BENIGN,0,0.0
4669,FLOW_687642,1499263336.892463,192.168.10.15,104.97.96.157,54610,443,1,0.0,0,BENIGN,0,0.0
4670,FLOW_508956,1499262904.924407,172.16.0.1,192.168.10.50,39462,80,1,0.0,1,DoS Hulk,1,1.0
4671,FLOW_992833,1499279617.159846,192.168.10.14,23.50.75.27,57029,80,4,5.839727878570557,0,BENIGN,0,0.0
4672,FLOW_896343,1499275953.602529,192.168.10.8,192.168.10.3,50604,53,4,0.0001678466796875,0,BENIGN,0,0.0
4673,FLOW_332464,1499262554.523318,172.16.0.1,192.168.10.50,46946,80,2,4.0531158447265625e-06,1,DoS Hulk,1,1.0
4674,FLOW_270868,1499262436.979626,172.16.0.1,192.168.10.50,36952,80,1,0.0,1,DoS Hulk,1,1.0
4675,FLOW_411797,1499262720.080633,172.16.0.1,192.168.10.50,38700,80,6,0.0010111331939697,1,DoS Hulk,1,1.0
4676,FLOW_639414,1499263155.709329,172.16.0.1,192.168.10.50,58358,80,3,4.0531158447265625e-06,1,DoS Hulk,1,1.0
4677,FLOW_206524,1499262304.862379,172.16.0.1,192.168.10.50,55682,80,11,0.3618779182434082,1,DoS Hulk,1,1.0
4678,FLOW_811006,1499271720.088724,172.217.6.195,192.168.10.19,443,60383,2,3.0994415283203125e-06,0,BENIGN,0,0.0
4679,FLOW_545339,1499262972.939474,172.16.0.1,192.168.10.50,60660,80,4,0.0010018348693847,1,DoS Hulk,1,0.98
4680,FLOW_502265,1499262889.145878,172.16.0.1,192.168.10.50,35098,80,1,0.0,1,DoS Hulk,1,1.0
4681,FLOW_008772,1499255619.922039,192.168.10.15,52.84.145.155,49605,443,76,115.53805494308472,0,BENIGN,0,0.0
4682,FLOW_877990,1499275364.024226,192.168.10.9,192.168.10.3,57454,53,4,0.0001759529113769,0,BENIGN,0,0.0
4683,FLOW_315760,1499262521.431406,172.16.0.1,192.168.10.50,34310,80,4,0.0008509159088134,1,DoS Hulk,1,1.0
4684,FLOW_736982,1499265487.546975,172.217.7.4,192.168.10.14,443,52913,1,0.0,0,BENIGN,0,0.0
4685,FLOW_223077,1499262337.185465,172.16.0.1,192.168.10.50,37228,80,9,0.0058507919311523,1,DoS Hulk,1,1.0
4686,FLOW_935416,1499278083.107993,162.208.20.178,192.168.10.5,443,53670,2,4.220008850097656e-05,0,BENIGN,0,0.0
4687,FLOW_111608,1499260647.683461,192.168.10.19,68.67.178.199,35489,443,2,0.000115156173706,0,BENIGN,0,0.0
4688,FLOW_071787,1499259209.89901,192.168.10.3,192.168.10.1,62324,53,2,0.0770540237426757,0,BENIGN,0,0.0
4689,FLOW_558448,1499263004.922588,172.16.0.1,192.168.10.50,40374,80,10,0.0186150074005126,1,DoS Hulk,1,1.0
4690,FLOW_160151,1499262205.267251,192.168.10.50,172.16.0.1,80,55292,2,0.000931978225708,1,DoS Hulk,1,1.0
4691,FLOW_287786,1499262469.56769,172.16.0.1,192.168.10.50,48152,80,10,0.006667137145996,1,DoS Hulk,1,0.99
4692,FLOW_476465,1499262838.0663,172.16.0.1,192.168.10.50,48362,80,2,3.0994415283203125e-06,1,DoS Hulk,1,1.0
4693,FLOW_603961,1499263089.105196,172.16.0.1,192.168.10.50,37684,80,3,1.9073486328125e-06,1,DoS Hulk,1,1.0
4694,FLOW_628517,1499263138.560801,172.16.0.1,192.168.10.50,52110,80,4,2.86102294921875e-06,1,DoS Hulk,1,0.97
4695,FLOW_076724,1499259410.652916,192.168.10.9,23.15.155.27,15647,80,10,15.276739120483398,0,BENIGN,0,0.0
4696,FLOW_481562,1499262854.378851,172.16.0.1,192.168.10.50,50374,80,2,5.0067901611328125e-06,1,DoS Hulk,1,1.0
4697,FLOW_017207,1499256012.607578,192.168.10.17,104.88.73.124,43868,443,1,0.0,0,BENIGN,0,0.0
4698,FLOW_240770,1499262371.003465,172.16.0.1,192.168.10.50,47894,80,4,0.0009961128234863,1,DoS Hulk,1,1.0
4699,FLOW_982066,1499279087.793646,192.168.10.50,192.168.10.17,137,137,2,3.814697265625e-06,0,BENIGN,0,0.0
4700,FLOW_102836,1499260451.89501,192.168.10.25,52.45.84.217,50611,443,1,0.0,0,BENIGN,0,0.0
4701,FLOW_529196,1499262940.176427,172.16.0.1,192.168.10.50,50864,80,1,0.0,1,DoS Hulk,1,1.0
4702,FLOW_095024,1499260051.815033,8.43.72.62,192.168.10.9,80,15803,1,0.0,0,BENIGN,0,0.0
4703,FLOW_309476,1499262504.778754,192.168.10.50,172.16.0.1,80,32816,2,0.0129261016845703,1,DoS Hulk,1,1.0
4704,FLOW_505683,1499262903.852441,172.16.0.1,192.168.10.50,37596,80,9,0.033607006072998,1,DoS Hulk,1,1.0
4705,FLOW_575003,1499263038.087616,172.16.0.1,192.168.10.50,49642,80,9,0.0068190097808837,1,DoS Hulk,1,0.98
4706,FLOW_934387,1499278068.504964,192.168.10.3,192.168.10.1,60185,53,2,0.0232748985290527,0,BENIGN,0,0.0
4707,FLOW_149073,1499262030.03383,192.168.10.15,192.168.10.3,53287,53,4,0.0309960842132568,0,BENIGN,0,0.0
4708,FLOW_195571,1499262286.785883,172.16.0.1,192.168.10.50,49118,80,1,0.0,1,DoS Hulk,1,1.0
4709,FLOW_544972,1499262972.818513,192.168.10.50,172.16.0.1,80,60436,2,0.000925064086914,1,DoS Hulk,1,1.0
4710,FLOW_296151,1499262486.905223,172.16.0.1,192.168.10.50,52430,80,9,0.1476061344146728,1,DoS Hulk,1,0.995
4711,FLOW_117001,1499260829.701284,172.217.12.194,192.168.10.16,443,44620,2,5.0067901611328125e-05,0,BENIGN,0,0.0
4712,FLOW_562221,1499263006.096654,192.168.10.50,172.16.0.1,80,39150,2,0.0118861198425292,1,DoS Hulk,1,1.0
4713,FLOW_211355,1499262319.936153,192.168.10.50,172.16.0.1,80,58830,2,0.0002880096435546,1,DoS Hulk,1,1.0
4714,FLOW_404832,1499262703.76214,192.168.10.50,172.16.0.1,80,34530,2,0.0101180076599121,1,DoS Hulk,1,1.0
4715,FLOW_547532,1499262973.739465,172.16.0.1,192.168.10.50,60520,80,1,0.0,1,DoS Hulk,1,1.0
4716,FLOW_239029,1499262370.442548,192.168.10.50,172.16.0.1,80,46912,2,0.0099749565124511,1,DoS Hulk,1,1.0
4717,FLOW_867528,1499274881.193227,192.168.10.3,192.168.10.1,62210,53,2,0.0233418941497802,0,BENIGN,0,0.0
4718,FLOW_664228,1499263205.585906,172.16.0.1,192.168.10.50,44560,80,8,0.0065350532531738,1,DoS Hulk,1,0.95
4719,FLOW_1036718,1499282679.676899,192.168.10.19,69.43.132.210,50689,443,42,115.36860299110413,0,BENIGN,0,0.0
4720,FLOW_750953,1499266236.154577,192.168.10.19,172.217.6.227,41728,443,1,0.0,0,BENIGN,0,0.0
4721,FLOW_217651,1499262321.953889,172.16.0.1,192.168.10.50,34252,80,8,0.150454044342041,1,DoS Hulk,1,0.995
4722,FLOW_750056,1499266177.208849,192.168.10.14,192.168.10.3,63829,53,4,0.0001399517059326,0,BENIGN,0,0.0
4723,FLOW_939978,1499278173.993735,54.230.51.156,192.168.10.9,443,21504,2,9.5367431640625e-07,0,BENIGN,0,0.0
4724,FLOW_449389,1499262787.84673,172.16.0.1,192.168.10.50,33290,80,9,0.1495330333709716,1,DoS Hulk,1,0.985
4725,FLOW_496405,1499262872.728347,192.168.10.50,172.16.0.1,80,59638,2,0.0009548664093017,1,DoS Hulk,1,1.0
4726,FLOW_570186,1499263022.400075,172.16.0.1,192.168.10.50,46948,80,7,0.1565539836883545,1,DoS Hulk,1,0.975
4727,FLOW_477702,1499262838.470282,172.16.0.1,192.168.10.50,49108,80,2,3.814697265625e-06,1,DoS Hulk,1,1.0
4728,FLOW_794298,1499270833.622836,23.208.98.157,192.168.10.9,443,18472,1,0.0,0,BENIGN,0,0.0
4729,FLOW_418753,1499262722.300582,172.16.0.1,192.168.10.50,42446,80,1,0.0,1,DoS Hulk,1,1.0
4730,FLOW_190321,1499262271.402279,172.16.0.1,192.168.10.50,45898,80,8,0.0774650573730468,1,DoS Hulk,1,1.0
4731,FLOW_371272,1499262636.319188,172.16.0.1,192.168.10.50,42356,80,5,0.001802921295166,1,DoS Hulk,1,1.0
4732,FLOW_980687,1499278997.014289,192.168.10.17,192.0.77.32,39548,443,1,0.0,0,BENIGN,0,0.0
4733,FLOW_273867,1499262437.896614,172.16.0.1,192.168.10.50,38450,80,2,2.86102294921875e-06,1,DoS Hulk,1,1.0
4734,FLOW_435375,1499262755.83062,172.16.0.1,192.168.10.50,52872,80,9,0.1445369720458984,1,DoS Hulk,1,0.995
4735,FLOW_091391,1499259913.226928,192.168.10.51,146.88.138.32,49898,443,34,4.951128005981445,0,BENIGN,0,0.0
