flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,actual_label,baseline_prediction,baseline_attack_probability,perturbed_prediction,perturbed_attack_probability,prediction_changed,benign_induction,original_dst_port,original_src_port,scenario
FLOW_898255,1499276018.95908,192.168.10.8,199.233.57.19,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,57968,src_port_randomized
FLOW_921433,1499277150.899605,192.168.10.5,52.45.19.242,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,53146,src_port_randomized
FLOW_1023613,1499281963.260839,192.168.10.51,151.101.66.109,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.005,0,0.05,False,False,443,48678,src_port_randomized
FLOW_857895,1499274423.128897,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,6087,src_port_randomized
FLOW_781282,1499268709.483669,172.217.10.233,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.05,False,False,60973,443,src_port_randomized
FLOW_118073,1499260877.315619,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60830,src_port_randomized
FLOW_793312,1499270726.487087,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61942,src_port_randomized
FLOW_1034628,1499282609.567717,192.168.10.51,185.167.164.39,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,35134,src_port_randomized
FLOW_858802,1499274538.502502,192.168.10.14,23.194.142.69,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,55234,src_port_randomized
FLOW_927529,1499277592.751909,192.168.10.12,72.5.205.62,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.005,0,0.005,False,False,80,37470,src_port_randomized
FLOW_969988,1499278740.757705,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.015,False,False,443,59556,src_port_randomized
FLOW_724120,1499264507.789516,192.168.10.15,192.168.10.3,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60721,src_port_randomized
FLOW_757892,1499266550.77201,172.217.10.66,192.168.10.25,00:c1:b1:14:eb:31,00:25:00:a8:c4:60,0,0,0.0,0,0.0,False,False,51288,443,src_port_randomized
FLOW_072454,1499259213.964254,192.168.10.16,172.217.11.33,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,52846,src_port_randomized
FLOW_803587,1499271351.235372,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60206,src_port_randomized
FLOW_745535,1499266010.636765,192.168.10.5,74.125.192.109,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,465,51602,src_port_randomized
FLOW_993712,1499279622.548413,192.168.10.17,23.50.75.27,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,56224,src_port_randomized
FLOW_934235,1499278066.456769,192.168.10.5,46.105.203.17,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,53456,src_port_randomized
FLOW_058147,1499258517.860166,172.217.10.68,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.005,0,0.06,False,False,54310,443,src_port_randomized
FLOW_073743,1499259243.000846,172.217.7.14,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,50645,443,src_port_randomized
FLOW_100965,1499260399.633778,178.255.83.1,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.0,False,False,51135,80,src_port_randomized
FLOW_077615,1499259433.031728,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,5369,src_port_randomized
FLOW_893988,1499275914.387728,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59939,src_port_randomized
FLOW_113254,1499260678.007939,192.168.10.15,64.225.158.189,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,52326,src_port_randomized
FLOW_991656,1499279567.166402,172.217.12.136,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.0,False,False,55856,443,src_port_randomized
FLOW_1045773,1499283399.727526,192.168.10.15,23.54.187.27,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,57559,src_port_randomized
FLOW_722733,1499264462.831244,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60386,src_port_randomized
FLOW_849868,1499273981.971996,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,21352,src_port_randomized
FLOW_1069512,1499284921.26446,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60403,src_port_randomized
FLOW_867572,1499274882.782858,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,54739,src_port_randomized
FLOW_016974,1499255989.480059,104.16.28.216,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.0,False,False,14450,80,src_port_randomized
FLOW_920420,1499277094.786456,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62468,src_port_randomized
FLOW_887760,1499275837.775356,169.55.165.137,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.065,False,False,56474,80,src_port_randomized
FLOW_991935,1499279603.954325,192.168.10.8,23.21.200.21,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,443,60933,src_port_randomized
FLOW_010586,1499255688.861121,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,62486,src_port_randomized
FLOW_007316,1499255521.369973,192.168.10.8,52.73.28.54,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,49279,src_port_randomized
FLOW_947254,1499278286.136587,192.168.10.5,67.226.210.13,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,55468,src_port_randomized
FLOW_951511,1499278365.565221,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50941,src_port_randomized
FLOW_833393,1499273139.448004,192.168.10.9,104.88.35.81,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,19139,src_port_randomized
FLOW_835077,1499273219.11748,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,51302,src_port_randomized
FLOW_1049710,1499283630.037113,192.168.10.15,104.88.42.42,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,443,57730,src_port_randomized
FLOW_964337,1499278621.294126,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,58525,src_port_randomized
FLOW_1001847,1499280348.677459,192.168.10.51,31.13.69.203,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.055,False,False,443,34786,src_port_randomized
FLOW_1018617,1499281582.084776,149.174.66.133,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.0,False,False,36170,443,src_port_randomized
FLOW_839612,1499273459.106291,172.16.0.1,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.075,False,False,52431,443,src_port_randomized
FLOW_070331,1499259147.444469,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,50110,src_port_randomized
FLOW_941348,1499278199.778202,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,51639,src_port_randomized
FLOW_839716,1499273463.977758,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,63712,src_port_randomized
FLOW_885999,1499275810.143254,192.168.10.12,54.192.37.80,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.055,False,False,443,36300,src_port_randomized
FLOW_086205,1499259749.265476,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,8117,src_port_randomized
FLOW_803766,1499271361.802054,192.168.10.17,192.229.163.139,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,56687,src_port_randomized
FLOW_1069937,1499284931.372839,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,57428,src_port_randomized
FLOW_795818,1499270977.729315,192.168.10.9,172.217.12.206,b8:ac:6f:1d:1f:6c,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,18636,src_port_randomized
FLOW_972023,1499278774.899036,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60979,src_port_randomized
FLOW_786808,1499269631.113952,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,49521,src_port_randomized
FLOW_098544,1499260219.651072,160.68.117.59,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.06,False,False,48688,443,src_port_randomized
FLOW_993267,1499279620.823735,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,3076,src_port_randomized
FLOW_873235,1499275122.633685,104.24.11.111,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,56186,443,src_port_randomized
FLOW_948872,1499278313.175609,192.168.10.51,54.210.220.88,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.075,False,False,443,44899,src_port_randomized
FLOW_780704,1499268647.363539,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,51429,src_port_randomized
FLOW_954350,1499278420.397639,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.04,False,False,56794,443,src_port_randomized
FLOW_1039556,1499282863.352982,192.168.10.8,52.3.154.140,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,61662,src_port_randomized
FLOW_835126,1499273219.635033,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,52709,src_port_randomized
FLOW_868372,1499274928.986191,192.168.10.16,54.192.37.187,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,45796,src_port_randomized
FLOW_052810,1499258195.033839,192.168.10.50,192.168.10.16,00:19:b9:0a:69:f1,00:23:ae:9b:8a:bf,0,0,0.0,0,0.005,False,False,53590,21,src_port_randomized
FLOW_096646,1499260124.083463,192.168.10.8,188.42.141.100,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,51261,src_port_randomized
FLOW_695029,1499263742.785786,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59278,src_port_randomized
FLOW_1022374,1499281870.657007,172.217.12.194,192.168.10.15,00:c1:b1:14:eb:31,00:1e:4f:d4:ca:28,0,0,0.0,0,0.045,False,False,57201,443,src_port_randomized
FLOW_966328,1499278674.351483,192.168.10.5,162.208.22.34,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,58889,src_port_randomized
FLOW_998424,1499280023.160578,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60611,src_port_randomized
FLOW_958369,1499278488.461916,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,37343,src_port_randomized
FLOW_091122,1499259910.219114,192.168.10.51,192.168.10.3,b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,35379,src_port_randomized
FLOW_121936,1499261030.305179,52.7.159.102,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.0,False,False,45076,80,src_port_randomized
FLOW_054935,1499258398.155391,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,34285,src_port_randomized
FLOW_976614,1499278880.143946,192.168.10.8,192.168.10.50,b8:ac:6f:36:08:f5,00:19:b9:0a:69:f1,0,0,0.0,0,0.0,False,False,55370,60556,src_port_randomized
FLOW_883630,1499275689.485191,172.217.10.46,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.04,False,False,58982,443,src_port_randomized
FLOW_012270,1499255732.459282,192.168.10.16,104.16.26.216,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,80,52926,src_port_randomized
FLOW_931462,1499277994.740347,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58883,src_port_randomized
FLOW_1037984,1499282793.068323,192.168.10.19,31.13.80.52,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,38522,src_port_randomized
FLOW_628978,1499263138.703634,192.168.10.8,38.65.9.35,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.005,False,False,443,52510,src_port_randomized
FLOW_851710,1499274119.750751,192.168.10.12,157.240.18.19,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.04,False,False,443,47664,src_port_randomized
FLOW_760067,1499266660.1941,192.168.10.25,38.106.10.132,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,443,51368,src_port_randomized
FLOW_219619,1499262326.708282,192.168.10.16,52.24.31.137,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.02,False,False,443,40552,src_port_randomized
FLOW_989364,1499279392.188304,192.168.10.8,23.208.165.24,b8:ac:6f:36:08:f5,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,60858,src_port_randomized
FLOW_085999,1499259745.301316,192.168.10.15,192.168.10.50,00:1e:4f:d4:ca:28,00:19:b9:0a:69:f1,0,0,0.0,0,0.0,False,False,22,50696,src_port_randomized
FLOW_796919,1499271060.544065,208.185.50.90,192.168.10.14,00:c1:b1:14:eb:31,b8:ac:6f:36:07:ee,0,0,0.0,0,0.0,False,False,53975,443,src_port_randomized
FLOW_505369,1499262903.403172,23.54.187.27,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.13,False,False,56449,80,src_port_randomized
FLOW_691837,1499263658.373972,192.168.10.12,34.193.24.97,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.04,False,False,443,52324,src_port_randomized
FLOW_029026,1499256779.730773,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60242,src_port_randomized
FLOW_1035048,1499282613.537242,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61263,src_port_randomized
FLOW_1002599,1499280362.24558,192.168.10.12,23.194.101.23,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,45238,src_port_randomized
FLOW_1046493,1499283475.259412,162.247.242.18,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.0,False,False,62007,443,src_port_randomized
FLOW_969497,1499278734.65031,192.168.10.5,162.208.20.178,b8:ac:6f:36:0a:8b,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,59469,src_port_randomized
FLOW_849146,1499273963.535003,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,59226,src_port_randomized
FLOW_907871,1499276448.211366,52.200.251.83,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.035,False,False,58911,80,src_port_randomized
FLOW_035997,1499257165.605637,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,31761,src_port_randomized
FLOW_064188,1499258900.341371,192.168.10.17,104.16.126.228,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,37407,src_port_randomized
FLOW_805721,1499271459.996616,192.168.10.14,68.67.180.44,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,54070,src_port_randomized
FLOW_978060,1499278909.404179,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61396,src_port_randomized
FLOW_724529,1499264517.890067,23.49.139.27,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.02,False,False,17233,80,src_port_randomized
FLOW_864980,1499274780.215367,172.16.0.1,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.08,False,False,52790,443,src_port_randomized
FLOW_827111,1499272678.017872,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56555,src_port_randomized
FLOW_699511,1499263868.309274,192.168.10.16,192.168.10.3,00:23:ae:9b:8a:bf,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,6638,src_port_randomized
FLOW_933326,1499278037.174807,192.168.10.16,31.13.80.12,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.08,False,False,443,48804,src_port_randomized
FLOW_888564,1499275843.892021,172.16.0.1,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.065,False,False,53107,443,src_port_randomized
FLOW_833580,1499273143.427253,178.248.236.28,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.0,False,False,47598,443,src_port_randomized
FLOW_018002,1499256167.231384,192.168.10.25,216.58.219.194,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.01,False,False,443,49801,src_port_randomized
FLOW_777387,1499268029.700895,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61850,src_port_randomized
FLOW_1049786,1499283633.834155,192.168.10.15,23.61.187.27,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,57667,src_port_randomized
FLOW_037908,1499257359.473826,192.168.10.51,192.168.10.3,b8:ac:6f:36:0b:a8,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,61971,src_port_randomized
FLOW_135146,1499261489.850672,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61501,src_port_randomized
FLOW_910295,1499276607.282966,192.168.10.14,212.77.99.29,b8:ac:6f:36:07:ee,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,55643,src_port_randomized
FLOW_1040559,1499282896.981457,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,60774,src_port_randomized
FLOW_810636,1499271717.206308,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62465,src_port_randomized
FLOW_001648,1499255245.508197,192.168.10.9,192.168.10.3,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,57349,src_port_randomized
FLOW_014813,1499255919.446183,192.168.10.25,34.225.43.200,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,49299,src_port_randomized
FLOW_743449,1499265892.663475,192.168.10.19,206.108.0.132,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,123,123,src_port_randomized
FLOW_574720,1499263034.927236,192.168.10.15,195.54.48.9,00:1e:4f:d4:ca:28,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,54420,src_port_randomized
FLOW_104484,1499260515.077831,192.168.10.51,172.16.0.1,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.0,0,0.025,False,False,443,48097,src_port_randomized
FLOW_733973,1499265303.478061,192.168.10.17,37.139.11.123,00:23:ae:9b:95:67,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,42401,src_port_randomized
FLOW_055044,1499258399.160332,52.68.47.105,192.168.10.25,00:c1:b1:14:eb:31,00:25:00:a8:c4:60,0,0,0.0,0,0.015,False,False,50096,443,src_port_randomized
FLOW_1052776,1499283823.925062,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,61554,src_port_randomized
FLOW_802833,1499271310.438594,192.168.10.51,185.86.137.32,b8:ac:6f:36:0b:a8,00:c1:b1:14:eb:31,0,0,0.005,0,0.005,False,False,443,51532,src_port_randomized
FLOW_723632,1499264500.37227,198.255.77.58,192.168.10.9,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,0,0,0.0,0,0.035,False,False,17209,443,src_port_randomized
FLOW_1063587,1499284467.625146,192.168.10.25,68.67.178.173,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.04,False,False,443,53926,src_port_randomized
FLOW_896006,1499275946.650288,199.244.48.54,192.168.10.8,00:c1:b1:14:eb:31,b8:ac:6f:36:08:f5,0,0,0.0,0,0.04,False,False,57581,443,src_port_randomized
FLOW_1072069,1499285244.397527,192.168.10.3,192.168.10.16,18:66:da:9b:e3:7d,00:23:ae:9b:8a:bf,0,0,0.0,0,0.0,False,False,53280,3268,src_port_randomized
FLOW_950777,1499278353.551472,23.208.31.135,192.168.10.51,00:c1:b1:14:eb:31,b8:ac:6f:36:0b:a8,0,0,0.0,0,0.0,False,False,53020,80,src_port_randomized
FLOW_958505,1499278489.684511,192.168.10.19,192.168.10.3,00:23:ae:9b:ad:b3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,31894,src_port_randomized
FLOW_752908,1499266321.372794,192.168.10.8,192.168.10.3,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,58093,src_port_randomized
FLOW_303723,1499262494.178595,192.168.10.5,192.168.10.3,b8:ac:6f:36:0a:8b,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,60646,src_port_randomized
FLOW_764387,1499266926.350923,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,52473,src_port_randomized
FLOW_1018074,1499281573.988745,192.168.10.12,172.217.12.166,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,55090,src_port_randomized
FLOW_147804,1499261949.446536,23.61.187.27,192.168.10.12,00:c1:b1:14:eb:31,b8:ac:6f:36:04:e3,0,0,0.0,0,0.135,False,False,56590,80,src_port_randomized
FLOW_801619,1499271289.1031,107.178.248.96,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.02,False,False,38256,443,src_port_randomized
FLOW_758223,1499266560.383403,72.21.81.253,192.168.10.25,00:c1:b1:14:eb:31,00:25:00:a8:c4:60,0,0,0.0,0,0.0,False,False,51333,443,src_port_randomized
FLOW_968972,1499278729.138724,162.208.22.34,192.168.10.5,00:c1:b1:14:eb:31,b8:ac:6f:36:0a:8b,0,0,0.0,0,0.0,False,False,59394,443,src_port_randomized
FLOW_019197,1499256206.176414,192.168.10.12,34.192.59.112,b8:ac:6f:36:04:e3,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,80,38968,src_port_randomized
FLOW_888368,1499275842.076587,192.168.10.25,31.13.69.228,00:25:00:a8:c4:60,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,443,52588,src_port_randomized
FLOW_091944,1499259936.682626,192.168.10.16,173.241.254.199,00:23:ae:9b:8a:bf,00:c1:b1:14:eb:31,0,0,0.0,0,0.03,False,False,443,39574,src_port_randomized
FLOW_012511,1499255750.359401,192.168.10.14,192.168.10.3,b8:ac:6f:36:07:ee,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,56189,src_port_randomized
FLOW_134248,1499261443.362968,192.168.10.3,192.168.10.1,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,0,0,0.0,0,0.0,False,False,53,62047,src_port_randomized
FLOW_797881,1499271085.619397,172.217.12.206,192.168.10.16,00:c1:b1:14:eb:31,00:23:ae:9b:8a:bf,0,0,0.0,0,0.12,False,False,35604,80,src_port_randomized
FLOW_014321,1499255897.380096,192.168.10.17,192.168.10.3,00:23:ae:9b:95:67,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,10805,src_port_randomized
FLOW_689070,1499263453.689876,192.168.10.12,192.168.10.3,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,0,0,0.0,0,0.0,False,False,53,65207,src_port_randomized
FLOW_1067357,1499284752.073939,192.168.10.19,172.217.10.225,00:23:ae:9b:ad:b3,00:c1:b1:14:eb:31,0,0,0.0,0,0.035,False,False,443,39977,src_port_randomized
FLOW_976437,1499278870.039733,192.168.10.50,192.168.10.12,00:19:b9:0a:69:f1,b8:ac:6f:36:04:e3,0,0,0.0,0,0.005,False,False,41216,22,src_port_randomized
