flow_id,timestamp,src_ip,dst_ip,src_mac,dst_mac,label,original_label,predicted_label,attack_probability,prediction_type,correct_prediction
FLOW_525083,1499262938.575471,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_524607,1499262938.405482,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.575,FP,False
FLOW_524620,1499262938.406461,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.79,FP,False
FLOW_525188,1499262938.60985,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.63,FP,False
FLOW_525202,1499262938.616453,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_525214,1499262938.629432,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_525374,1499262938.673785,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.73,FP,False
FLOW_524892,1499262938.515475,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.825,FP,False
FLOW_525071,1499262938.57449,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.54,FP,False
FLOW_525673,1499262938.80543,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_525821,1499262938.864455,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.885,FP,False
FLOW_525398,1499262938.691481,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.595,FP,False
FLOW_525424,1499262938.69545,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.81,FP,False
FLOW_525962,1499262938.925465,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_525977,1499262938.927459,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.835,FP,False
FLOW_525527,1499262938.745449,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.83,FP,False
FLOW_526117,1499262938.973816,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.535,FP,False
FLOW_526124,1499262938.981839,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.54,FP,False
FLOW_526278,1499262939.045849,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.935,FP,False
FLOW_525826,1499262938.864496,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_526424,1499262939.113448,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.53,FP,False
FLOW_525987,1499262938.92848,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.95,FP,False
FLOW_527249,1499262939.453443,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_527257,1499262939.454496,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.98,FP,False
FLOW_527253,1499262939.453602,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_529378,1499262940.245406,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.88,FP,False
FLOW_529949,1499262940.471492,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_529626,1499262940.352423,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_529624,1499262940.352413,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.84,FP,False
FLOW_529636,1499262940.352441,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.96,FP,False
FLOW_530098,1499262940.533826,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.78,FP,False
FLOW_530118,1499262940.537531,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.995,FP,False
FLOW_530148,1499262940.54148,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.985,FP,False
FLOW_530183,1499262940.551398,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.89,FP,False
FLOW_530198,1499262940.555399,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9,FP,False
FLOW_530199,1499262940.5554,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.895,FP,False
FLOW_527803,1499262939.655426,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_530464,1499262940.661425,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_530477,1499262940.674442,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_530859,1499262940.908388,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.815,FP,False
FLOW_531116,1499262941.049848,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.895,FP,False
FLOW_538854,1499262956.156955,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_537688,1499262955.811963,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.94,FP,False
FLOW_539983,1499262971.222056,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_540072,1499262971.280714,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_540065,1499262971.278555,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_540184,1499262971.30752,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_540185,1499262971.307522,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.525,FP,False
FLOW_544010,1499262972.502865,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_544448,1499262972.646029,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.97,FP,False
FLOW_545337,1499262972.938479,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.615,FP,False
FLOW_545548,1499262973.009469,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_546085,1499262973.186426,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.77,FP,False
FLOW_546765,1499262973.398449,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.85,FP,False
FLOW_546825,1499262973.416471,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_547186,1499262973.589809,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.68,FP,False
FLOW_547196,1499262973.597815,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.675,FP,False
FLOW_547201,1499262973.6095,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.915,FP,False
FLOW_547209,1499262973.611542,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_547211,1499262973.612515,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_545270,1499262972.915491,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_544980,1499262972.82249,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_548894,1499262987.761061,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.575,FP,False
FLOW_551656,1499262988.628053,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_552258,1499262988.78502,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.535,FP,False
FLOW_554259,1499262989.409029,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554261,1499262989.410008,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.955,FP,False
FLOW_554296,1499262989.422011,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_554269,1499262989.413015,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_554295,1499262989.422005,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554753,1499262989.592057,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.865,FP,False
FLOW_554764,1499262989.608,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554769,1499262989.608027,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.9999657097288676,FP,False
FLOW_554773,1499262989.608033,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554788,1499262989.609055,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554803,1499262989.61005,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_554811,1499262989.610105,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_554835,1499262989.611056,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.885,FP,False
FLOW_554774,1499262989.608087,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_554822,1499262989.610427,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_554765,1499262989.608004,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.905,FP,False
FLOW_554783,1499262989.609044,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_555374,1499262989.795016,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_555376,1499262989.797979,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_555388,1499262989.805992,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_555391,1499262989.806052,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_555400,1499262989.811012,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_556056,1499262990.120004,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_556095,1499262990.136994,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.68,FP,False
FLOW_557831,1499263004.730594,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_557934,1499263004.757959,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.95,FP,False
FLOW_558188,1499263004.838568,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_558250,1499263004.857581,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.75,FP,False
FLOW_558332,1499263004.88558,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.635,FP,False
FLOW_552676,1499262988.917058,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_559187,1499263005.11759,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_560048,1499263005.377561,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_562630,1499263006.231693,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.59,FP,False
FLOW_563194,1499263006.408517,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.71,FP,False
FLOW_562833,1499263006.28954,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_563756,1499263006.600516,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_560182,1499263005.425572,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_562872,1499263006.303552,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.975,FP,False
FLOW_563070,1499263006.367542,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.95,FP,False
FLOW_563432,1499263006.491535,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.905,FP,False
FLOW_568276,1499263021.847101,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.505,FP,False
FLOW_568872,1499263022.011086,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_570376,1499263022.462082,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.59,FP,False
FLOW_570633,1499263022.561809,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.735,FP,False
FLOW_570642,1499263022.565072,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_571499,1499263022.841059,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_572010,1499263023.0022,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.66,FP,False
FLOW_572717,1499263023.234063,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_573798,1499263023.65605,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.56,FP,False
FLOW_571586,1499263022.867077,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_571378,1499263022.80508,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.93,FP,False
FLOW_568960,1499263022.033102,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.94,FP,False
FLOW_582964,1499263040.495572,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_586116,1499263055.388141,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_586290,1499263055.463157,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.985,FP,False
FLOW_588619,1499263056.133897,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.575,FP,False
FLOW_590040,1499263056.6291,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_590448,1499263056.765932,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.645,FP,False
FLOW_597759,1499263072.456687,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.645,FP,False
FLOW_597760,1499263072.456688,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.645,FP,False
FLOW_598019,1499263072.536657,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_599209,1499263072.913654,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.83,FP,False
FLOW_605524,1499263089.604226,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_605565,1499263089.616187,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_605415,1499263089.570183,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.965,FP,False
FLOW_605847,1499263089.709927,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.865,FP,False
FLOW_605849,1499263089.710172,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.75,FP,False
FLOW_605475,1499263089.590235,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.925,FP,False
FLOW_605483,1499263089.59316,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_605919,1499263089.749186,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_605935,1499263089.759197,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_605580,1499263089.621169,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_606136,1499263089.819183,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_606193,1499263089.839186,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
FLOW_608856,1499263090.727158,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.54,FP,False
FLOW_608861,1499263090.72994,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.775,FP,False
FLOW_608863,1499263090.732152,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_608866,1499263090.733918,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.76,FP,False
FLOW_608871,1499263090.734186,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_608879,1499263090.738119,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.93,FP,False
FLOW_608921,1499263090.752159,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.915,FP,False
FLOW_602238,1499263088.548217,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.97,FP,False
FLOW_613201,1499263105.58373,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.92,FP,False
FLOW_613368,1499263105.650709,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.98,FP,False
FLOW_613374,1499263105.653801,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.95,FP,False
FLOW_613386,1499263105.661719,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.995,FP,False
FLOW_613395,1499263105.668732,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_613404,1499263105.672773,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_613407,1499263105.673855,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.61,FP,False
FLOW_613416,1499263105.67577,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.8,FP,False
FLOW_613443,1499263105.676071,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.895,FP,False
FLOW_613414,1499263105.67576,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.865,FP,False
FLOW_613657,1499263105.745876,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.55,FP,False
FLOW_613677,1499263105.749881,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.69,FP,False
FLOW_613678,1499263105.749883,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.795,FP,False
FLOW_613683,1499263105.751771,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_613686,1499263105.752786,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,1.0,FP,False
FLOW_613730,1499263105.77875,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.63,FP,False
FLOW_613731,1499263105.778751,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.55,FP,False
FLOW_613745,1499263105.782783,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.58,FP,False
FLOW_613882,1499263105.815723,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.835,FP,False
FLOW_614387,1499263105.947721,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.66,FP,False
FLOW_614388,1499263105.947722,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.66,FP,False
FLOW_614200,1499263105.906716,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,1.0,FP,False
FLOW_614521,1499263105.991719,192.168.10.50,172.16.0.1,00:19:b9:0a:69:f1,00:c1:b1:14:eb:31,0,BENIGN,1,0.88,FP,False
FLOW_615150,1499263106.191708,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.755,FP,False
FLOW_615549,1499263106.324705,172.16.0.1,192.168.10.50,00:c1:b1:14:eb:31,00:19:b9:0a:69:f1,0,BENIGN,1,0.99,FP,False
